,Date Flown,Aircraft,Type Of Traveller,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Ground Service,Value For Money,Wifi & Connectivity,Recommended
1848,September 2016,Boeing 747,Business,Economy Class,1,3,4,1,4,2,NaN,no
1849,September 2016,Boeing 747-400,Solo Leisure,Economy Class,3,4,4,2,5,4,NaN,yes
1850,September 2016,NaN,Solo Leisure,Economy Class,2,3,3,2,2,4,NaN,no
1851,August 2016,A380,Couple Leisure,Economy Class,1,1,1,2,2,1,NaN,no
1852,September 2016,NaN,Solo Leisure,Economy Class,2,3,1,NaN,2,2,NaN,no
1853,September 2016,A320,Family Leisure,Economy Class,3,4,1,1,3,3,NaN,yes
1854,September 2016,A320,Couple Leisure,Business Class,3,3,1,NaN,2,2,NaN,no
1855,August 2016,Boeing 777,Business,First Class,3,4,2,2,1,1,NaN,no
1856,September 2016,A319,Couple Leisure,Economy Class,4,4,2,NaN,4,4,NaN,yes
1857,September 2016,A320,Couple Leisure,Business Class,3,5,3,NaN,3,3,NaN,yes
1858,September 2016,A380-800,Solo Leisure,Business Class,4,4,3,4,1,3,NaN,no
1859,September 2016,A319,Solo Leisure,Business Class,3,5,4,NaN,3,3,NaN,yes
1860,September 2016,NaN,Couple Leisure,Economy Class,4,3,1,1,3,4,NaN,no
1861,September 2016,NaN,Couple Leisure,Economy Class,1,1,1,NaN,3,1,NaN,no
1862,September 2016,NaN,Family Leisure,Economy Class,4,5,2,1,4,4,NaN,yes
1863,August 2016,A320,Business,Business Class,1,1,1,1,1,1,1,no
1864,September 2016,NaN,Business,Business Class,4,4,3,4,1,1,3,no
1865,September 2016,NaN,Couple Leisure,Economy Class,2,4,2,3,3,3,NaN,no
1866,March 2016,A320,Solo Leisure,Economy Class,4,4,4,NaN,2,3,NaN,yes
1867,August 2016,E-170,Family Leisure,Economy Class,4,3,3,2,3,2,NaN,no
1868,July 2016,A319,Family Leisure,Economy Class,4,4,3,NaN,4,3,NaN,yes
1869,August 2016,A320,Family Leisure,Business Class,3,5,2,NaN,5,1,NaN,no
1870,August 2016,Boeing 767,Family Leisure,Business Class,1,5,5,1,3,2,NaN,no
1871,August 2016,Boeing 787-900,Business,Economy Class,2,5,4,3,5,5,NaN,yes
1872,August 2016,A380,Family Leisure,Economy Class,3,1,1,1,1,3,NaN,no
1873,August 2016,A320,Business,Economy Class,5,5,5,NaN,4,5,NaN,yes
1874,August 2016,Boeing 747-400,Family Leisure,Business Class,1,2,2,1,2,1,1,no
1875,August 2016,A320,Solo Leisure,Economy Class,5,5,2,NaN,2,2,NaN,yes
1876,August 2016,A320,Family Leisure,Economy Class,4,3,2,NaN,3,3,NaN,no
1877,August 2016,Boeing 767,Solo Leisure,Economy Class,3,4,3,1,4,3,NaN,yes
1878,August 2016,NaN,Business,Economy Class,4,2,1,NaN,3,2,NaN,no
1879,July 2016,Boeing 747-400,Family Leisure,First Class,5,2,1,3,5,1,1,no
1880,August 2016,A320,Business,Economy Class,1,2,1,1,2,1,NaN,no
1881,August 2016,A320,Solo Leisure,Economy Class,3,4,1,1,2,2,NaN,no
1882,August 2016,Boeing 747-400,Couple Leisure,Economy Class,2,2,3,4,1,3,2,no
1883,August 2016,787,Family Leisure,Premium Economy,5,2,3,5,1,1,2,no
1884,July 2016,A320,Family Leisure,First Class,2,2,1,1,3,3,NaN,no
1885,August 2016,Boeing 777,Business,First Class,4,4,1,NaN,5,1,NaN,no
1886,July 2016,Boeing 747-400,Couple Leisure,Business Class,5,4,3,4,5,4,NaN,yes
1887,August 2016,NaN,Couple Leisure,Business Class,3,3,3,1,1,1,1,no
1888,August 2016,A321/A319,Business,Economy Class,4,5,2,NaN,4,4,NaN,yes
1889,August 2016,NaN,Solo Leisure,Economy Class,3,3,1,2,3,2,NaN,no
1890,August 2016,NaN,Family Leisure,Economy Class,4,5,1,3,4,3,NaN,no
1891,August 2016,A320,Solo Leisure,Economy Class,3,3,2,NaN,4,5,NaN,yes
1892,August 2016,A320,Solo Leisure,Economy Class,3,2,2,NaN,1,2,NaN,no
1893,August 2016,A380,Business,Economy Class,3,5,5,5,3,3,NaN,yes
1894,August 2016,A380,Couple Leisure,Business Class,1,3,3,4,3,3,NaN,no
1895,August 2016,NaN,Solo Leisure,Economy Class,1,2,1,2,2,1,NaN,no
1896,August 2016,A321,Solo Leisure,Economy Class,5,5,5,NaN,5,5,NaN,yes
1897,August 2016,Boeing 777-200,Solo Leisure,Economy Class,3,4,3,5,4,3,NaN,yes
1898,April 2016,Boeing 777-236 ER,Couple Leisure,Business Class,5,5,5,3,3,4,NaN,yes
1899,August 2016,A319,Business,Business Class,1,1,1,1,1,1,NaN,no
1900,June 2016,NaN,Couple Leisure,Business Class,1,3,3,1,4,2,1,no
1901,August 2016,Boeing 747,Solo Leisure,Premium Economy,3,3,3,1,1,1,1,no
1902,June 2016,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
1903,August 2016,Boeing 777-300ER,Solo Leisure,Economy Class,4,4,4,4,4,5,NaN,yes
1904,June 2016,Boeing 777,Couple Leisure,Business Class,4,5,3,NaN,4,3,NaN,yes
1905,July 2016,A380,Family Leisure,Business Class,4,3,3,3,3,3,NaN,yes
1906,July 2016,Boeing 777,Business,Premium Economy,4,4,4,4,4,4,NaN,yes
1907,July 2016,Boeing 747-400,Solo Leisure,First Class,3,5,1,2,4,2,NaN,yes
1908,April 2016,Boeing 787,Couple Leisure,Business Class,4,5,3,3,3,3,NaN,yes
1909,July 2016,A380,Family Leisure,Business Class,5,3,4,4,3,4,NaN,yes
1910,July 2016,A320 / Boeing 787,Business,Business Class,4,4,4,4,4,4,4,yes
1911,July 2016,NaN,Solo Leisure,Economy Class,3,4,3,NaN,3,4,NaN,yes
1912,July 2016,Boeing 767-300,Business,Economy Class,3,3,3,NaN,4,4,NaN,yes
1913,July 2016,A319,Couple Leisure,Economy Class,5,5,5,4,5,5,2,yes
1914,July 2016,Boeing 777-200,Business,Economy Class,4,3,3,2,1,3,1,no
1915,July 2016,NaN,Business,Business Class,3,3,3,1,2,2,NaN,no
1916,July 2016,NaN,Couple Leisure,Premium Economy,1,1,1,1,1,1,NaN,no
1917,July 2016,A321,Family Leisure,Business Class,1,2,1,NaN,1,1,NaN,no
1918,July 2016,NaN,Couple Leisure,Economy Class,2,2,NaN,1,2,1,NaN,no
1919,July 2016,NaN,Couple Leisure,Economy Class,1,3,4,1,3,3,NaN,no
1920,July 2016,Boeing 777,Couple Leisure,First Class,3,1,2,NaN,5,2,NaN,no
1921,July 2016,Boeing 777-200,Solo Leisure,First Class,5,5,5,5,5,5,NaN,yes
1922,July 2016,Boeing 747-400,Solo Leisure,Business Class,5,5,4,5,5,5,NaN,yes
1923,July 2016,NaN,Solo Leisure,Business Class,1,3,1,NaN,1,1,NaN,no
1924,July 2016,Boeing 787,Couple Leisure,Business Class,4,5,3,5,4,3,NaN,yes
1925,July 2016,Boeing 777,Business,First Class,4,4,4,3,1,2,2,no
1926,July 2016,NaN,Business,Business Class,3,4,3,NaN,4,4,NaN,yes
1927,July 2016,A320,Business,Business Class,1,2,1,NaN,1,1,NaN,no
1928,July 2016,Boeing 777-200,Couple Leisure,Business Class,3,2,1,3,1,1,NaN,no
1929,July 2016,NaN,Solo Leisure,Economy Class,3,3,3,2,1,1,1,no
1930,June 2016,NaN,Solo Leisure,Business Class,1,3,1,NaN,1,1,NaN,no
1931,July 2016,A320,Solo Leisure,Business Class,1,4,2,NaN,3,1,NaN,no
1932,July 2016,Boeing 747-400,Business,Economy Class,1,1,1,1,1,1,2,no
1933,June 2016,Boeing 777 and Boeing 787,Solo Leisure,Business Class,5,5,3,5,5,1,NaN,no
1934,July 2016,Boeing 787,Business,Business Class,5,5,5,5,5,1,5,no
1935,March 2016,A380,Business,Business Class,1,1,2,2,1,1,NaN,no
1936,August 2015,NaN,Solo Leisure,Economy Class,4,5,5,5,4,3,4,yes
1937,October 2015,NaN,Solo Leisure,Economy Class,2,1,NaN,NaN,1,1,NaN,no
1938,July 2016,NaN,Business,Premium Economy,1,1,1,1,1,1,1,no
1939,June 2016,A320,Business,Business Class,1,5,1,1,2,3,1,no
1940,June 2016,Boeing 777,Couple Leisure,First Class,4,5,4,5,4,4,NaN,yes
1941,June 2016,NaN,Solo Leisure,Economy Class,3,4,4,1,1,1,NaN,no
1942,June 2016,Boeing 747,Business,Economy Class,4,2,1,NaN,1,1,NaN,no
1943,April 2016,NaN,Couple Leisure,Economy Class,4,5,5,5,2,4,3,yes
1944,June 2016,A320,Couple Leisure,Business Class,3,5,4,NaN,3,3,NaN,yes
1945,June 2016,A380,Couple Leisure,Business Class,4,5,4,4,3,4,NaN,yes
1946,June 2016,NaN,Solo Leisure,Premium Economy,3,3,NaN,1,1,2,NaN,no
1947,June 2016,NaN,Solo Leisure,Economy Class,3,1,1,1,1,1,1,no
1948,June 2016,A380,Couple Leisure,Economy Class,1,2,2,4,2,1,NaN,no
1949,June 2016,A380 and Boeing 767,Couple Leisure,First Class,4,5,4,3,1,1,NaN,no
1950,June 2016,Boeing 777,Solo Leisure,Economy Class,4,1,4,3,2,3,3,no
1951,June 2016,Boeing 787,Couple Leisure,Premium Economy,5,5,5,5,5,5,NaN,yes
1952,June 2016,A319,Couple Leisure,Economy Class,4,4,3,NaN,5,4,NaN,yes
1953,June 2016,NaN,Family Leisure,Economy Class,2,5,4,3,4,4,3,yes
1954,June 2016,Boeing 767,Couple Leisure,Business Class,1,4,2,NaN,1,2,NaN,no
1955,May 2016,NaN,Couple Leisure,Premium Economy,2,1,1,2,3,1,NaN,no
1956,June 2016,NaN,Family Leisure,Economy Class,2,2,2,NaN,3,3,NaN,no
1957,June 2016,Boeing 777-200ER,Solo Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
1958,June 2016,NaN,Family Leisure,First Class,4,4,2,2,1,1,3,no
1959,May 2016,A320,Couple Leisure,Economy Class,1,1,1,NaN,1,3,NaN,no
1960,June 2016,A320,Business,Business Class,NaN,NaN,NaN,NaN,1,1,NaN,no
1961,June 2016,A320/A319,Business,Economy Class,4,3,1,NaN,3,3,NaN,yes
1962,June 2016,NaN,Couple Leisure,Economy Class,1,1,4,2,2,3,NaN,no
1963,April 2016,A320,Couple Leisure,Business Class,5,5,5,NaN,5,5,NaN,yes
1964,May 2016,Boeing 777,Solo Leisure,Business Class,4,5,4,4,5,4,NaN,yes
1965,June 2016,Boeing 747,Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
1966,June 2016,NaN,Couple Leisure,Premium Economy,1,2,NaN,3,2,2,1,no
1967,June 2016,Boeing 777-200,Solo Leisure,First Class,5,2,1,3,4,1,NaN,no
1968,June 2016,A380,Solo Leisure,Premium Economy,4,3,2,4,4,3,NaN,yes
1969,June 2016,Boeing 777-200,Couple Leisure,Business Class,4,5,1,4,5,4,NaN,yes
1970,May 2016,Boeing 777,Couple Leisure,Business Class,3,2,3,3,5,3,NaN,no
1971,June 2016,A320,Couple Leisure,Business Class,4,5,5,NaN,5,5,NaN,yes
1972,June 2016,"A320, A380",Solo Leisure,First Class,5,4,3,5,1,3,1,no
1973,June 2016,Boeing 777,Couple Leisure,Business Class,3,5,4,2,4,3,NaN,yes
1974,May 2016,Boeing 777,Couple Leisure,Premium Economy,4,3,3,2,1,3,NaN,no
1975,June 2016,A319,Business,Economy Class,1,3,2,NaN,4,3,NaN,no
1976,June 2016,A320 / Boeing 777,Solo Leisure,First Class,5,5,4,4,5,5,NaN,yes
1977,April 2016,A320,Couple Leisure,Economy Class,3,3,3,NaN,2,3,NaN,no
1978,June 2016,Boeing 747-400,Couple Leisure,First Class,3,4,4,3,1,3,NaN,yes
1979,May 2016,NaN,Couple Leisure,Economy Class,2,2,1,NaN,1,2,NaN,no
1980,May 2016,Boeing 747-400,Family Leisure,Economy Class,2,2,2,1,2,3,1,no
1981,May 2016,NaN,Couple Leisure,Business Class,4,3,3,3,3,3,3,no
1982,May 2016,Boeing 747,Solo Leisure,Economy Class,5,5,1,5,5,4,NaN,yes
1983,May 2016,NaN,Solo Leisure,Economy Class,3,4,1,NaN,1,2,NaN,no
1984,May 2016,NaN,Couple Leisure,Economy Class,4,2,1,1,3,2,NaN,no
1985,May 2016,Boeing 747-400,Solo Leisure,Economy Class,3,4,4,3,4,4,NaN,yes
1986,May 2016,A380,Solo Leisure,Premium Economy,5,4,4,5,3,5,NaN,yes
1987,May 2016,Boeing 777-200,Couple Leisure,Economy Class,3,5,4,1,1,3,NaN,yes
1988,May 2016,Boeing 777,Couple Leisure,Economy Class,4,4,4,4,4,4,NaN,yes
1989,March 2016,Boeing 787,Solo Leisure,Business Class,5,5,5,5,5,4,NaN,yes
1990,May 2016,NaN,Business,Business Class,3,3,2,2,1,1,NaN,no
1991,May 2016,NaN,Couple Leisure,Economy Class,4,5,3,NaN,1,3,NaN,no
1992,May 2016,Boeing 777-300,Solo Leisure,Economy Class,3,4,4,2,3,4,NaN,yes
1993,May 2016,NaN,Couple Leisure,Economy Class,2,3,NaN,NaN,1,2,NaN,yes
1994,May 2016,A320,Family Leisure,Business Class,4,5,4,NaN,2,3,NaN,yes
1995,May 2016,A380,Business,Business Class,4,3,3,4,4,2,3,no
1996,May 2016,Saab 2000,Solo Leisure,Economy Class,5,5,5,NaN,5,5,NaN,yes
1997,May 2016,A321 / Boeing 747-400,Couple Leisure,Economy Class,4,4,4,2,4,5,NaN,yes
1998,May 2016,NaN,Business,Economy Class,1,1,NaN,NaN,1,1,NaN,no
1999,March 2016,NaN,Couple Leisure,Economy Class,4,3,NaN,NaN,1,3,NaN,no
2000,May 2016,NaN,Couple Leisure,Economy Class,1,1,2,4,1,1,NaN,no
2001,May 2016,NaN,Couple Leisure,Economy Class,5,5,5,5,4,5,NaN,yes
2002,May 2016,Boeing 747-400,Couple Leisure,Economy Class,4,4,3,2,5,3,NaN,yes
2003,May 2016,Boeing 747-400,Couple Leisure,Business Class,4,4,3,2,4,3,NaN,yes
2004,April 2016,A320,Couple Leisure,Economy Class,4,4,3,NaN,4,4,NaN,yes
2005,May 2016,A320,Couple Leisure,Economy Class,2,4,3,NaN,3,2,NaN,no
2006,May 2016,Boeing 777,Couple Leisure,Business Class,4,4,4,2,4,4,NaN,yes
2007,May 2016,Boeing 777,Couple Leisure,Business Class,4,5,4,3,4,4,NaN,yes
2008,May 2016,A320,Solo Leisure,Economy Class,2,2,2,NaN,3,3,NaN,no
2009,May 2016,A320,Couple Leisure,Business Class,1,3,1,NaN,3,1,NaN,no
2010,May 2016,NaN,Solo Leisure,Economy Class,2,1,1,1,3,2,1,no
2011,May 2016,Boeing 777,Family Leisure,Economy Class,4,3,4,3,5,4,NaN,yes
2012,May 2016,Boeing 777-200,Family Leisure,Premium Economy,3,4,1,1,4,2,NaN,no
2013,May 2016,Boeing 777,Solo Leisure,Economy Class,4,5,4,3,4,5,NaN,yes
2014,May 2016,NaN,Couple Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
2015,May 2016,NaN,Couple Leisure,Business Class,1,4,3,NaN,1,1,NaN,no
2016,May 2016,Boeing 747-400,Solo Leisure,Premium Economy,4,4,3,2,4,4,NaN,yes
2017,May 2016,A319,Solo Leisure,Premium Economy,2,3,1,NaN,3,3,NaN,no
2018,May 2016,NaN,Couple Leisure,Economy Class,3,2,1,1,2,1,NaN,no
2019,May 2016,A320 / Boeing 777,Solo Leisure,Economy Class,2,2,2,1,4,3,NaN,yes
2020,May 2016,NaN,Solo Leisure,Premium Economy,2,5,4,4,2,2,NaN,no
2021,May 2016,Boeing 787,Business,Business Class,1,4,3,4,4,3,NaN,no
2022,May 2016,A320,Couple Leisure,Business Class,1,3,3,NaN,1,1,NaN,no
2023,December 2015,NaN,Couple Leisure,Economy Class,2,3,1,2,2,3,NaN,no
2024,May 2016,NaN,Solo Leisure,Economy Class,3,2,3,NaN,1,1,NaN,no
2025,April 2016,NaN,Solo Leisure,Economy Class,4,3,3,NaN,1,4,NaN,no
2026,May 2016,Boeing 787,Solo Leisure,Economy Class,1,1,1,2,3,2,2,no
2027,May 2016,NaN,Couple Leisure,Business Class,3,3,3,NaN,2,3,3,yes
2028,November 2015,A320,Solo Leisure,Economy Class,3,3,NaN,NaN,1,3,NaN,no
2029,March 2016,Boeing 777-200,Couple Leisure,First Class,3,4,5,4,5,5,NaN,yes
2030,April 2016,NaN,Solo Leisure,Economy Class,2,4,1,2,4,4,2,no
2031,April 2016,Boeing 747-400,Couple Leisure,Economy Class,3,2,3,3,2,4,NaN,no
2032,April 2016,A319,Business,Business Class,1,2,1,1,1,1,NaN,no
2033,April 2016,A319 / A320,Business,Business Class,4,4,5,NaN,4,3,NaN,yes
2034,April 2016,NaN,Family Leisure,Business Class,4,5,3,3,5,4,NaN,yes
2035,April 2016,Boeing 747-400,Business,Economy Class,3,3,3,3,3,4,NaN,yes
2036,April 2016,Boeing 777-200,Solo Leisure,Economy Class,3,4,4,3,4,4,NaN,yes
2037,April 2016,Boeing 747-400 / A320,Family Leisure,Business Class,5,5,5,5,4,5,NaN,yes
2038,April 2016,NaN,Family Leisure,Economy Class,4,3,2,NaN,1,3,NaN,no
2039,April 2016,NaN,Solo Leisure,Economy Class,3,4,1,3,1,4,NaN,no
2040,April 2016,Boeing 747,Family Leisure,Economy Class,1,2,1,1,2,2,NaN,no
2041,April 2016,NaN,Business,Business Class,4,4,2,NaN,1,1,1,no
2042,March 2016,Boeing 787,Couple Leisure,Premium Economy,5,4,5,4,5,4,1,yes
2043,April 2016,Boeing 747,Couple Leisure,First Class,4,5,5,3,5,5,NaN,yes
2044,April 2016,A380,Business,Economy Class,1,2,1,3,3,2,1,no
2045,March 2016,A380,Solo Leisure,First Class,5,5,5,5,5,4,NaN,yes
2046,April 2016,Boeing 747-400,Couple Leisure,Business Class,4,5,5,3,4,4,NaN,yes
2047,April 2016,Boeing 777,Business,Economy Class,3,2,2,2,2,2,2,no
2048,April 2016,Boeing 777,Business,Premium Economy,3,2,2,3,3,2,NaN,no
2049,April 2016,NaN,Couple Leisure,Economy Class,1,3,1,1,3,2,1,no
2050,April 2016,Boeing 777-200,Business,First Class,5,2,2,4,1,2,1,no
2051,February 2016,A380,Business,Business Class,3,4,2,4,2,3,2,no
2052,April 2016,NaN,Solo Leisure,Economy Class,2,3,1,2,1,2,NaN,no
2053,April 2016,A320 / A380,Family Leisure,Economy Class,1,3,1,3,2,1,NaN,no
2054,January 2016,NaN,Couple Leisure,Economy Class,1,1,2,NaN,1,1,NaN,no
2055,April 2016,Boeing 747,Couple Leisure,Economy Class,3,5,5,4,5,3,NaN,yes
2056,April 2016,Boeing 777 and Boeing 787,Solo Leisure,Business Class,4,5,4,4,4,5,NaN,yes
2057,February 2016,Boeing 777,Solo Leisure,Business Class,4,4,4,3,3,4,NaN,yes
2058,April 2016,Boeing 747,Solo Leisure,Economy Class,2,5,5,2,5,5,NaN,yes
2059,March 2016,NaN,Solo Leisure,Economy Class,3,4,3,NaN,3,5,NaN,yes
2060,March 2016,A380,Solo Leisure,Premium Economy,4,4,3,3,3,5,NaN,yes
2061,March 2016,A380-800,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
2062,May 2015,Boeing 747-400,Solo Leisure,Premium Economy,5,5,4,2,4,5,NaN,yes
2063,March 2016,A380,Couple Leisure,Premium Economy,5,5,4,5,4,4,NaN,yes
2064,April 2016,A320,Family Leisure,Economy Class,4,4,4,3,3,4,NaN,yes
2065,April 2016,Boeing 747,Business,Business Class,4,4,3,NaN,1,3,NaN,no
2066,April 2016,A320,Solo Leisure,Business Class,1,3,1,NaN,2,2,NaN,no
2067,April 2016,A319,Solo Leisure,Economy Class,3,1,1,NaN,1,3,NaN,yes
2068,April 2016,NaN,Solo Leisure,Economy Class,3,4,4,3,3,5,1,no
2069,April 2016,Boeing 767-300,Family Leisure,Business Class,3,4,5,1,2,3,NaN,yes
2070,April 2016,SAAB 2000,Couple Leisure,Economy Class,4,5,5,NaN,4,4,NaN,yes
2071,April 2016,Boeing 737,Solo Leisure,Economy Class,3,1,1,NaN,5,4,NaN,no
2072,March 2016,E-170,Business,Economy Class,4,5,4,NaN,4,4,NaN,yes
2073,March 2016,Boeing 787 / A320,Couple Leisure,Business Class,5,5,5,5,5,4,NaN,yes
2074,March 2016,Boeing 777,Couple Leisure,Business Class,5,5,5,5,5,5,NaN,yes
2075,March 2016,A319,Couple Leisure,Business Class,3,5,3,NaN,3,2,NaN,yes
2076,March 2016,A380 / Boeing 747-400,Business,Business Class,3,4,3,3,4,3,NaN,yes
2077,March 2016,Boeing 747-400,Solo Leisure,Economy Class,3,2,1,1,4,1,NaN,no
2078,March 2016,A321,Couple Leisure,Business Class,1,4,3,NaN,3,1,NaN,no
2079,March 2016,Boeing 777,Couple Leisure,Premium Economy,2,1,1,1,2,1,NaN,no
2080,March 2016,A320,Family Leisure,Economy Class,3,5,3,NaN,2,4,NaN,yes
2081,March 2016,NaN,Family Leisure,Economy Class,4,4,3,NaN,4,4,NaN,yes
2082,March 2016,A319,Family Leisure,Economy Class,3,4,3,NaN,4,4,NaN,yes
2083,March 2016,Boeing 787,Solo Leisure,Economy Class,3,4,4,4,4,5,NaN,yes
2084,March 2016,NaN,Couple Leisure,Business Class,1,3,3,NaN,4,2,NaN,no
2085,March 2016,Boeing 777-200,Couple Leisure,Economy Class,3,5,4,4,4,4,NaN,yes
2086,March 2016,Boeing 747-400,Couple Leisure,First Class,3,4,3,3,4,2,1,no
2087,March 2016,Boeing 747-400 /A380,Solo Leisure,Economy Class,3,4,4,2,4,4,NaN,yes
2088,March 2016,Boeing 787,Solo Leisure,Economy Class,2,5,1,4,4,4,NaN,yes
2089,March 2016,A320,Solo Leisure,Business Class,2,2,2,NaN,3,2,NaN,no
2090,March 2016,Boeing 747-400,Solo Leisure,First Class,5,5,5,5,5,5,NaN,yes
2091,March 2016,A320,Solo Leisure,Business Class,5,5,5,NaN,5,5,NaN,yes
2092,March 2016,Boeing 777,Couple Leisure,Economy Class,1,5,1,3,3,1,NaN,no
2093,March 2016,A320 / Boeing 767,Business,Economy Class,4,4,2,NaN,4,4,NaN,yes
2094,March 2016,Boeing 777,Couple Leisure,Economy Class,1,5,1,3,3,1,NaN,no
2095,January 2016,Boeing 777-300,Solo Leisure,Premium Economy,1,2,1,1,2,1,NaN,no
2096,March 2016,Boeing 777,Couple Leisure,Premium Economy,3,5,4,3,5,4,NaN,yes
2097,January 2016,"A320, A380",Solo Leisure,Economy Class,2,4,4,5,4,3,NaN,yes
2098,February 2016,NaN,Solo Leisure,Business Class,4,5,5,NaN,5,5,NaN,yes
2099,February 2016,A320,Solo Leisure,Business Class,4,5,5,NaN,4,5,NaN,yes
2100,March 2016,NaN,Couple Leisure,Economy Class,1,1,1,1,2,2,NaN,no
2101,March 2016,"A320, Boeing 777",Couple Leisure,Economy Class,5,5,5,5,5,5,NaN,yes
2102,March 2016,Boeing 777,Couple Leisure,Premium Economy,2,3,3,2,4,3,NaN,yes
2103,March 2016,A321,Business,Economy Class,1,2,1,3,5,2,NaN,no
2104,March 2016,A320,Solo Leisure,Economy Class,4,3,3,NaN,3,4,NaN,yes
2105,February 2016,A321,Solo Leisure,Business Class,4,4,3,NaN,4,3,NaN,yes
2106,March 2016,NaN,Business,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
2107,November 2015,A380,Couple Leisure,Premium Economy,1,4,3,4,4,2,NaN,no
2108,March 2016,Boeing 777,Business,Premium Economy,3,3,3,3,1,1,NaN,no
2109,March 2016,A319,Solo Leisure,Economy Class,5,5,3,NaN,5,3,NaN,yes
2110,February 2016,Boeing 777 ,Couple Leisure,Business Class,1,2,NaN,3,2,1,NaN,no
2111,September 2015,A380,Couple Leisure,Premium Economy,5,4,5,5,4,5,NaN,yes
2112,March 2016,NaN,Couple Leisure,Economy Class,1,2,4,2,4,3,NaN,yes
2113,March 2016,Boeing 777,Couple Leisure,First Class,5,4,3,5,3,5,NaN,yes
2114,February 2016,NaN,Business,Business Class,2,4,4,NaN,1,1,NaN,no
2115,February 2016,Boeing 777,Couple Leisure,Premium Economy,4,4,3,4,4,3,4,yes
2116,February 2016,Boeing 747-400 / A380,Business,First Class,1,1,1,1,1,1,1,no
2117,March 2016,Boeing 767,Solo Leisure,Economy Class,4,5,4,4,5,5,NaN,yes
2118,February 2016,Boeing 747-400,Business,Economy Class,4,4,4,4,3,5,NaN,yes
2119,February 2016,A320,Solo Leisure,Business Class,2,5,5,NaN,5,5,NaN,yes
2120,September 2015,A320,Solo Leisure,Economy Class,1,2,2,NaN,3,3,NaN,no
2121,March 2016,A320,Business,Business Class,3,4,2,NaN,4,2,NaN,no
2122,February 2016,Boeing 777-200,Couple Leisure,Economy Class,4,5,4,4,4,4,NaN,yes
2123,March 2016,A320,Solo Leisure,Economy Class,4,5,5,NaN,4,5,NaN,yes
2124,February 2016,Boeing 787,Business,Business Class,5,5,4,4,4,4,NaN,yes
2125,March 2016,Boeing 777-200,Solo Leisure,Business Class,4,5,4,4,5,4,NaN,yes
2126,February 2016,Boeing 777-300ER,Solo Leisure,Economy Class,4,4,3,4,4,4,NaN,yes
2127,March 2016,"A320, Boeing 767-300",Business,Economy Class,4,4,3,NaN,4,3,NaN,yes
2128,March 2016,Boeing 777,Solo Leisure,Economy Class,2,5,2,2,3,3,NaN,no
2129,February 2016,Boeing 747-400,Couple Leisure,Economy Class,3,5,4,4,4,5,NaN,yes
2130,February 2016,A320,Solo Leisure,Economy Class,5,5,3,NaN,4,4,NaN,yes
2131,February 2016,A319,Business,Business Class,1,2,1,NaN,3,1,NaN,no
2132,February 2016,A320,Solo Leisure,Business Class,1,4,1,1,4,2,NaN,no
2133,February 2016,A380,Business,Economy Class,5,5,3,3,1,4,1,yes
2134,February 2016,Boeing 747,Couple Leisure,Premium Economy,3,2,2,1,4,1,NaN,no
2135,January 2016,Boeing 777,Couple Leisure,First Class,1,1,3,2,1,2,NaN,no
2136,August 2015,NaN,Family Leisure,Premium Economy,NaN,NaN,NaN,NaN,1,1,NaN,no
2137,February 2016,"Boeing 777, A320, A380",Couple Leisure,Business Class,4,5,3,4,5,5,NaN,yes
2138,January 2016,Boeing 777,Couple Leisure,Economy Class,4,5,3,2,2,5,NaN,yes
2139,February 2016,Boeing 777,Solo Leisure,Premium Economy,4,1,3,3,3,3,NaN,no
2140,February 2016,Boeing 787-9,Couple Leisure,First Class,1,4,3,3,4,1,NaN,no
2141,February 2016,Boeing 767,Couple Leisure,Economy Class,5,5,5,NaN,5,5,NaN,yes
2142,February 2016,Boeing 747,Family Leisure,Economy Class,1,1,1,1,2,1,NaN,no
2143,February 2016,Boeing 787 / 777,Business,Business Class,3,3,2,2,2,2,NaN,no
2144,February 2016,A320,Couple Leisure,Business Class,2,5,4,NaN,2,3,NaN,yes
2145,February 2016,A319,Solo Leisure,Economy Class,5,3,3,NaN,3,4,NaN,yes
2146,February 2016,Boeing 777,Solo Leisure,Business Class,NaN,NaN,NaN,NaN,3,1,NaN,no
2147,February 2016,Boeing 777,Solo Leisure,Business Class,2,2,2,NaN,4,1,NaN,no
2148,February 2016,A320,Couple Leisure,Economy Class,3,4,2,NaN,4,4,NaN,yes
2149,January 2016,Boeing 747,Family Leisure,Economy Class,3,3,1,2,1,1,3,no
2150,January 2016,A320,Solo Leisure,Business Class,5,5,4,NaN,2,5,NaN,yes
2151,December 2015,A380,Couple Leisure,First Class,5,5,5,4,4,4,NaN,yes
2152,February 2016,Boeing 747 400,Family Leisure,Business Class,4,5,5,3,3,4,NaN,yes
